6F07C114233;F;07;C;114233; ; ; ; ; ; ; ;
6F07C114234;F;07;C;114234; ; ; ; ; ; ; ;
6F07C114239;F;07;C;114239; ; ; ; ; ; ; ;
6F07C114249;F;07;C;114249; ; ; ; ; ; ; ;
6F07C114286;F;07;C;114286;65B;R;F8;16J;55;6;6;
6F09C114298;F;09;C;114298; ; ; ; ; ; ; ;
6F08C114340;F;08;C;114340;76A;T;26;16J;33;5;5;
6F08C114865;F;08;C;114865; ; ; ; ; ; ; ;
6F08A114892;F;08;A;114892; ; ; ; ; ; ; ;
6F09C114952;F;09;C;114952; ; ; ; ; ; ; ;
6F08T114987;F;08;T;114987;76C;M;36;17J;35;3;1;
6F07T115054;F;07;T;115054;65A;K;22;17J;41;6;1;
6F07T115084;F;07;T;115084; ; ; ; ; ; ; ;
6F07C115113;F;07;C;115113; ; ; ; ; ; ; ;
6F08A115126;F;08;A;115126; ; ; ; ; ; ; ;
6F07T115134;F;07;T;115134; ; ; ; ; ; ; ;
